RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Complain,Satisfaction Score,Card Type,Point Earned
8939,16737637,May,598.0081111617492,Portugal,Male,50,8,184089.6388039832,0,True,False,93028.10213848249,True,True,2,PLATINUM,631.9768807445256
9569,16561880,Rahman,640.9157351754563,Portugal,Male,29,6,152362.39054208185,0,True,False,26372.219698753997,False,False,4,DIAMOND,724.3389542411593
5929,16735709,Horsley,752.086032419001,Portugal,Female,31,6,104554.00008367613,1,False,False,96982.63645901172,False,False,5,GOLD,483.1070331417574
8398,16669774,Vorobyova,510.0580710362362,Portugal,Male,35,6,58071.0212470131,1,False,False,123151.80641680118,False,False,0,GOLD,436.5473236621432
7714,16766820,Milanesi,645.3279407198767,Portugal,Male,34,6,-4691.883137804415,1,False,True,102007.7174724918,False,False,4,DIAMOND,511.33015491353143
4192,16676570,Kambinachi,853.1683138055624,Portugal,Female,43,4,111673.73454193746,1,True,True,111964.89862408761,False,False,4,SILVER,734.7446640905652
6442,16665198,Lucciano,692.2495558879555,Portugal,Female,43,1,2026.5998267060068,1,False,False,207052.2193393621,False,False,2,SILVER,819.67963909653
7757,16773676,Davide,614.2614570649417,Portugal,Female,36,0,39778.81580148087,1,True,True,74671.61654010568,False,False,3,SILVER,887.0812322927554
1079,16596623,Zikoranaudodimma,845.7000842929037,Portugal,Female,44,5,119789.03060668442,1,True,False,59098.9584688755,True,True,4,DIAMOND,283.4763452930404
6332,16776544,Read,690.004707429982,Portugal,Female,26,0,-4316.102298102824,2,True,False,45404.98372758206,False,False,4,DIAMOND,250.3425453559407
6331,16614877,Onyemauchechukwu,639.0280442339208,Portugal,Male,74,0,140348.40038956935,1,False,True,40008.85194544403,False,False,2,DIAMOND,846.0404311518544
4550,16696219,Fanucci,481.2703241997324,Portugal,Female,31,3,6676.339848683518,2,True,True,128940.94375233467,False,False,3,DIAMOND,623.1488009023954
3179,16638490,Scott,743.4975449283955,Portugal,Female,28,7,97060.47571404403,1,True,False,-7097.2564313950115,False,False,3,SILVER,822.549761215376
4914,16754830,Bray,545.1210819668993,Portugal,Male,35,6,129076.05406215647,0,False,True,78177.61729710529,False,False,5,GOLD,837.8458814603522
4693,16762547,Pisano,643.8633961044989,Portugal,Male,28,7,-3419.603344360064,2,True,True,146607.56187859413,False,False,4,DIAMOND,619.660642235151
5985,16745544,McLean,591.1657084081533,Portugal,Male,36,7,172433.2459890605,1,True,True,80194.3717927059,False,False,1,GOLD,245.2104562491745
244,16583999,H?,683.5422408276676,Portugal,Male,27,1,126266.31831512663,0,True,True,69170.84391110549,False,False,3,GOLD,366.95954602659407
5622,16815969,McMillan,657.0298609178407,Portugal,Male,49,7,7698.797557245489,1,True,False,165443.8199451566,False,False,4,DIAMOND,474.1014239703762
1922,16635744,Thompson,855.9073029928085,Portugal,Male,33,3,157907.39427582928,1,True,False,184732.3861595894,False,False,3,GOLD,823.3650625348197
3784,16777365,Stehle,635.7978265728037,Portugal,Female,46,5,-957.5547593117775,1,True,False,38426.86117933559,False,False,0,PLATINUM,199.03573501819986
9556,16702325,Walker,680.6828720764668,Portugal,Female,39,3,158696.63755916705,2,True,False,164455.12061719585,False,False,0,GOLD,332.8652251083926
1152,16665688,Colombo,680.5711289520701,Portugal,Female,31,7,123656.90402825343,1,True,False,36960.773134389325,False,False,2,SILVER,903.6428149966397
6289,16672540,Lin,608.1584512339955,Portugal,Male,34,4,1903.3747769700287,1,True,True,73862.88395723765,False,False,1,DIAMOND,741.3211201199407
9058,16723033,Bianchi,757.4585721339857,Portugal,Female,77,5,105121.89565548317,1,True,True,77340.91106726183,False,False,4,PLATINUM,569.0770107175846
3124,16735981,Hs?,707.8302974444397,Portugal,Male,41,2,82841.3476707404,1,False,False,45110.587776831446,False,False,1,GOLD,561.3531870064091
5196,16741808,Gay,570.4225515952387,Portugal,Female,51,0,124092.99709198646,0,True,True,55641.92461573459,True,True,4,PLATINUM,432.3018364771899
8497,16788004,Forbes,713.581742048784,Portugal,Female,25,9,-408.0567687652902,1,True,True,173865.61316865374,False,False,2,SILVER,913.5279946274852
4359,16666208,Hughes,585.7043828499842,Portugal,Male,40,2,7115.3984800720755,3,False,True,107933.20943020364,True,True,2,PLATINUM,816.7177228241341
7158,16578792,Skinner,626.1477964603306,Portugal,Female,35,0,595.5807009631819,2,True,True,-5908.841490010923,False,False,1,GOLD,515.3596342885204
6930,16661000,Boyle,541.1996510123595,Portugal,Female,33,6,-5091.134213886788,2,True,True,119424.06652873581,False,False,4,SILVER,657.6564772954083
5540,16794479,Hughes,500.33360042006586,Portugal,Female,33,1,93492.54132092268,0,False,False,11241.59127392701,False,False,1,GOLD,746.3411515523874
7661,16618714,Geoghegan,558.1412984699452,Portugal,Female,44,7,161274.0215989763,0,True,False,114653.10704114391,True,True,4,SILVER,806.9049936051347
9822,16813343,Chesnokova,420.4961902996857,Portugal,Female,47,9,-7430.350662162316,0,True,True,79064.97792066394,True,True,2,GOLD,731.1948169309107
1089,16773105,Hsieh,846.6667344646479,Portugal,Male,18,2,171601.10445585157,0,False,False,147877.62041408196,False,False,4,DIAMOND,823.2149880882557
6240,16709518,Doherty,627.6167126184757,Portugal,Male,39,4,175573.56884520888,1,True,True,129335.98317148238,False,False,1,SILVER,280.0557010699921
890,16657137,Artamonova,801.8551313460196,Portugal,Female,27,4,150966.92086275367,1,True,True,4883.1086913930085,False,False,3,GOLD,548.2170585566768
6637,16700227,Knorr,633.1873516702435,Portugal,Male,49,1,138845.98177814423,0,True,False,86412.62096272179,False,False,5,GOLD,411.7226486814225
3381,16679750,Burns,610.2837973161734,Portugal,Male,35,7,78286.03867103973,0,True,False,183640.09415030957,False,False,4,DIAMOND,446.4866588733542
3195,16783839,Bottrill,732.9471827861454,Portugal,Female,43,2,48799.42909746031,2,False,True,91561.65411702367,True,True,0,PLATINUM,270.987510253562
9616,16599703,Craig,792.2908071437481,Portugal,Female,28,2,45735.38186243272,2,True,False,120931.96334677175,True,True,3,DIAMOND,868.2964678800132
9750,16602329,Chimaraoke,798.0671663925159,Portugal,Male,34,3,140291.62103161667,2,True,True,123869.17592998625,False,False,2,GOLD,317.8716986223322
8306,16683880,Nixon,540.3610936667828,Portugal,Female,40,7,604.497347563699,2,False,True,186639.41339534416,False,False,1,GOLD,279.11817036519915
2185,16616885,Dellucci,648.4924077835071,Portugal,Female,35,0,132282.71373262032,1,True,False,79231.17501475419,False,False,3,DIAMOND,737.8717212848608
5240,16626810,Taylor,729.8190666469459,Portugal,Male,37,0,108910.63973037284,0,True,True,136456.09301196234,False,False,4,GOLD,678.4287726896329
9702,16667775,Chidiebere,746.9078333682451,Portugal,Female,30,4,2260.9074347627566,2,True,False,138106.32134518484,False,False,5,PLATINUM,790.5582980149395
6388,16650864,Kay,560.8282745794853,Portugal,Male,23,8,147394.81424887665,0,False,True,171243.79757669132,False,False,0,DIAMOND,660.9770859915947
3892,16764465,Atkinson,703.0774649105593,Portugal,Female,36,2,2504.4647064855853,1,False,True,162911.06353989558,False,False,3,SILVER,515.4763194891786
7021,16799855,McVey,768.3251361408901,Portugal,Female,46,0,50839.917815458255,0,True,False,86197.44732557172,True,True,1,DIAMOND,627.3825181714782
2767,16818484,Kambinachi,472.6100346979939,Portugal,Male,41,4,86316.35751696237,1,True,False,144152.11658638535,True,True,0,SILVER,971.0140877531161
4296,16679847,Balashov,556.4671473886443,Portugal,Male,48,3,137327.1611033977,0,True,False,162027.9270513932,True,True,2,DIAMOND,925.9104732292321
9085,16626010,Calabresi,603.7651197121367,Portugal,Male,36,4,56319.72992997994,1,True,True,19906.882570143567,False,False,3,SILVER,902.4273989050788
4078,16707174,Udinesi,606.5231144310435,Portugal,Female,37,6,149147.26113291367,1,True,True,127992.74492392404,False,False,1,DIAMOND,913.7039184071069
6368,16655083,MacDonald,676.4161279524972,Portugal,Male,35,8,114955.39651010129,1,True,False,168950.06812429513,False,False,0,PLATINUM,488.68857634078404
702,16757686,Douglas,873.6540228043876,Portugal,Male,31,6,72335.56186466695,1,False,False,52667.539309001586,True,True,3,DIAMOND,898.7772072525985
7332,16772429,Potter,519.1725970184219,Portugal,Male,44,2,6616.264563599354,2,True,False,81085.76992913119,False,False,2,PLATINUM,583.8747807625945
3942,16745226,Nkemdirim,570.6459923742468,Portugal,Male,60,3,-6133.894052337236,1,True,False,40701.414727612006,True,True,2,SILVER,958.0552467734583
6208,16584129,Chiabuotu,627.3835631626043,Portugal,Male,59,4,150804.63004619005,1,True,True,113259.5007405782,False,False,1,DIAMOND,262.2073209972599
894,16766710,Trevisani,500.74106694045406,Portugal,Male,32,3,119434.65927721762,1,True,False,100345.87831183765,False,False,2,GOLD,822.460793440106
930,16772781,Palerma,741.980471317819,Portugal,Male,34,0,143860.92227800487,0,False,True,57287.126409803095,False,False,1,DIAMOND,645.2871046320892
6655,16638325,Munro,604.0168256701497,Portugal,Male,46,7,64955.29470764547,1,True,True,125184.86757592631,True,True,4,GOLD,841.2819197063702
7866,16644827,T'ang,606.2669129055581,Portugal,Female,62,4,113896.7427562653,1,False,True,133323.0761357284,False,False,0,PLATINUM,882.1514939788534
7646,16619596,Welsh,718.5314358738055,Portugal,Male,27,7,-15689.90805098234,2,True,False,160620.27195712255,False,False,3,DIAMOND,981.0709083346069
3540,16725505,Yu,553.3316873588997,Portugal,Female,27,7,97845.76063128866,1,True,True,165187.39716827348,True,True,0,GOLD,528.6082797186373
1637,16749486,Cox,654.0404407602591,Portugal,Male,31,7,103253.34905161108,1,True,True,30064.339272877696,False,False,2,PLATINUM,512.6858352181788
106,16698918,Collins,740.6576782194536,Portugal,Male,29,5,73635.67618070685,0,True,False,143808.1037957984,False,False,2,GOLD,487.1505920376483
518,16795802,T'ang,632.5468374534687,Portugal,Male,40,1,-3178.1220661452962,1,True,True,59805.63947846395,False,False,3,PLATINUM,973.2560504381718
1825,16633192,Blackburn,652.4443861144258,Portugal,Male,48,2,-8698.078771574228,2,False,False,4610.392222483353,False,False,2,SILVER,540.2848755475948
863,16712662,Chan,548.4273909506635,Portugal,Female,25,6,690.4749183378199,2,False,False,167823.91663703992,False,False,4,SILVER,621.5358092476163
7837,16649502,Medvedeva,680.6806988437016,Portugal,Male,40,1,148408.6958097156,2,True,True,198635.7136268745,False,False,3,SILVER,413.5992481854305
776,16743630,Genovese,840.1389427883014,Portugal,Female,36,0,162465.3801521777,0,True,True,57325.943315411634,False,False,1,PLATINUM,387.69398895223065
1844,16609615,Lombardi,831.3444329475469,Portugal,Male,57,0,61148.12699713129,1,True,True,71138.93027607165,False,False,3,DIAMOND,397.5333489497093
1359,16624478,Parkin,751.7590237489693,Portugal,Female,52,7,8494.345367559983,1,True,False,186470.0215587568,True,True,1,GOLD,426.9952038889473
5179,16648139,Solomina,632.7220772453602,Portugal,Male,36,1,131311.7371655595,0,False,True,83216.65801998452,False,False,1,DIAMOND,613.9490735785413
2593,16644982,Unwin,669.556567383567,Portugal,Female,32,5,67678.97450525637,1,True,True,29171.344499408904,False,False,5,SILVER,280.0906103554717
6971,16604831,Martin,782.2935600765037,Portugal,Male,29,6,5791.011254183288,2,False,True,49334.9032962102,False,False,3,GOLD,606.8089756498274
1116,16706909,Okeke,593.788833474953,Portugal,Female,37,9,7387.98392849541,2,False,True,115389.55949915145,False,False,4,SILVER,680.0418940283388
7462,16722884,Carroll,636.5870434914615,Portugal,Male,40,4,100036.08310386713,1,True,True,179609.03778032307,False,False,4,SILVER,287.4635307136122
8109,16736169,Hamilton,691.6867627879436,Portugal,Male,30,9,154812.48913449515,1,True,True,30712.978431748827,False,False,4,DIAMOND,425.18434464394437
5230,16780888,Ikemefuna,694.7768555375244,Portugal,Female,36,5,169004.41180405527,1,True,False,122399.732264292,False,False,1,DIAMOND,389.14653561216124
2845,16782939,Lorenzo,485.62077303448496,Portugal,Female,57,8,-9054.373223893605,2,True,True,157747.1131332241,True,True,3,SILVER,301.24825953412716
1730,16781803,Napolitani,694.1369996400557,Portugal,Female,49,7,-3666.5754981647206,1,False,True,103053.49151965545,False,False,3,DIAMOND,405.46682149367194
3233,16661375,Fetherstonhaugh,540.7904967675123,Portugal,Female,29,3,95358.26429570268,1,False,False,185258.64227414812,False,False,2,GOLD,905.02013799678
893,16679049,Hudson,592.8133365621738,Portugal,Female,43,8,6671.200061238711,3,False,True,122179.96945317787,True,True,4,SILVER,380.80165094939474
1857,16676219,Ferri,726.3492708076946,Portugal,Male,35,2,128821.95722545052,2,True,False,135444.70591476772,False,False,0,PLATINUM,564.9174192976353
8869,16812205,Iweobiegbulam,727.3172750511355,Portugal,Male,34,4,110254.77297170214,2,True,False,32107.041162850823,False,False,2,DIAMOND,488.6168983483531
5454,16631424,Monaldo,722.6489196275015,Portugal,Male,33,4,-4795.966808077568,0,True,True,169544.16462690197,False,False,4,DIAMOND,867.690369922631
8648,16748359,Descoteaux,593.1125624182293,Portugal,Male,43,1,80309.76213386844,1,False,True,4129.272036229193,True,True,1,SILVER,503.2264287715887
7659,16711778,Wardle,690.6281519540275,Portugal,Female,34,8,105098.26356046475,2,False,False,46826.304845924846,False,False,5,GOLD,517.6752132658738
4436,16785647,Anderson,616.3422244632773,Portugal,Female,34,7,-1931.3539871831524,2,True,True,151561.29652617913,False,False,1,PLATINUM,688.4501068905078
2743,16661988,Moss,650.7186952254716,Portugal,Male,57,1,164479.0575919233,1,False,True,21054.853492804017,False,False,2,PLATINUM,328.07718967469174
7548,16572725,Sung,667.7157408381254,Portugal,Male,23,9,108109.21772438078,1,True,True,57983.78449541933,False,False,4,GOLD,847.3504924961599
5827,16794595,Molineux,742.3325002687179,Portugal,Female,24,3,92280.21932832268,1,False,False,33192.031383290094,False,False,3,PLATINUM,885.0249962228642
9048,16639713,Lo,703.4800182223969,Portugal,Male,39,3,116497.76674077098,1,True,True,100844.49138359845,False,False,2,SILVER,433.643576741766
1478,16769932,Frost,553.595672716286,Portugal,Female,39,4,143490.9805732187,0,False,True,26173.46164801542,False,False,4,DIAMOND,658.0232714424742
9454,16625667,Griffin,423.1537812595194,Portugal,Male,54,2,-12736.262627766619,0,True,False,155638.18513357904,True,True,4,SILVER,820.0907356131021
5118,16804725,Norman,529.9251992917291,Portugal,Male,42,5,137755.94058851755,1,True,False,173617.12841495022,False,False,0,SILVER,692.9616050124275
5839,16556538,Rawling,577.0826984194629,Portugal,Female,27,3,-10272.764173430423,3,True,False,168227.8431213084,False,False,0,DIAMOND,488.72986868559906
4532,16811753,Iweobiegbunam,803.4861530144059,Portugal,Male,24,9,-11405.457064086952,1,True,True,159344.17429240744,False,False,1,PLATINUM,659.4892179261182
759,16690970,Ball,764.4674952873705,Portugal,Male,34,8,105913.92807457376,2,False,False,99686.34794978253,False,False,4,DIAMOND,909.1650295072965
8215,16808379,Padovano,744.2984447275479,Portugal,Female,34,0,167532.99058385534,1,False,True,175399.8434942245,False,False,1,GOLD,774.3399080376367
10104,16587620,Hancock,563.6489711427529,Portugal,Female,30,2,133752.224202244,0,True,True,30683.04410620359,False,False,3,SILVER,686.8851430439269
7981,16697596,Anayochukwu,814.5308458231398,Portugal,Female,37,1,39017.27031476271,1,True,False,186495.96254064908,False,False,3,DIAMOND,243.0344410333033
8987,16561666,Kodilinyechukwu,699.4126810311083,Portugal,Female,46,7,54320.99245054321,2,True,True,73611.4303509252,False,False,2,DIAMOND,344.77356397049704
8394,16612033,Otoole,794.7674925664354,Portugal,Female,34,4,110673.0969385096,0,False,True,5971.831583261325,False,False,2,DIAMOND,593.5211539087855
2112,16584201,Saunders,610.4349017553961,Portugal,Male,40,9,-1128.5472987393352,2,True,False,5650.710422212354,False,False,4,GOLD,355.6176423486661
3846,16815162,O'Donnell,516.4043249871817,Portugal,Male,32,3,127300.50727254052,1,False,False,60433.48751686001,False,False,1,DIAMOND,253.53812900440323
5895,16823803,Folliero,577.4442653883243,Portugal,Female,55,6,-8004.828591211674,0,True,False,25678.95445919314,True,True,5,SILVER,721.1806733170866
7721,16592678,Service,625.0105768767869,Portugal,Male,43,9,116263.30151000168,2,False,True,178055.70634991443,False,False,4,DIAMOND,720.7642822748587
8403,16593367,Morant,619.293232227019,Portugal,Female,32,4,93464.63672063132,0,True,True,159548.14309668393,False,False,2,SILVER,820.4094672240795
7615,16701359,Potter,652.0924588064407,Portugal,Female,32,6,95400.51057265844,2,True,True,102163.95927350313,False,False,4,SILVER,600.6747343823432
5657,16669804,Piccio,759.6077647812347,Portugal,Male,49,4,141824.10157583083,2,True,True,159053.89243671313,True,True,4,SILVER,884.944714083428
7292,16707967,Capon,759.4898934787042,Portugal,Female,31,4,137023.86188536574,1,True,False,35401.91326697795,False,False,1,DIAMOND,385.0094858252226
1761,16729299,Talbot,679.7767050677082,Portugal,Female,36,0,-6554.234272439074,2,False,False,85532.258191146,False,False,1,PLATINUM,592.6560182571028
5688,16719188,Parkes,686.0242116138465,Portugal,Male,40,6,111286.86849603892,1,True,True,177630.55633257786,False,False,5,GOLD,430.6772083270154
870,16659680,Palermo,767.5341138601972,Portugal,Male,28,0,126335.74616550497,0,True,False,93482.93581212385,False,False,3,SILVER,468.62154058515904
9155,16615984,T'ao,680.8318842203267,Portugal,Male,30,2,-1480.3757769890547,2,False,True,15679.638197952938,False,False,4,DIAMOND,400.7937994663769
3151,16741010,Hs?,616.7520170133602,Portugal,Male,35,10,2262.2894575383007,1,True,True,15495.660403462938,True,True,4,SILVER,910.8871797833507
9113,16734641,Walker,689.1192199439947,Portugal,Female,32,8,93230.13887598489,1,False,True,151277.0213788015,False,False,4,SILVER,977.567512779597
1340,16670093,Onyinyechukwuka,639.3174897566959,Portugal,Male,48,6,180836.44056043666,1,True,False,166012.9496453597,True,True,3,SILVER,821.8010427517124
4842,16768147,Pisano,558.2231357633497,Portugal,Female,29,8,116535.42927675828,0,True,True,10382.311549576218,False,False,0,DIAMOND,501.75602808691235
5843,16717105,Merrett,674.5812760840116,Portugal,Male,37,7,136643.00378305977,0,True,False,175152.07989903362,True,True,3,DIAMOND,311.3147527311536
2477,16625325,Morrison,723.4781024686656,Portugal,Female,42,8,94723.34238198824,0,True,True,71852.41322632048,False,False,5,SILVER,742.2032309828683
3394,16668630,Horrocks,679.9613967664595,Portugal,Female,48,0,-4481.334162616343,1,True,True,80458.29574461661,True,True,3,SILVER,437.56631940135054
8460,16739869,Piccio,685.0649824809087,Portugal,Female,60,7,72478.68689700343,0,True,False,132899.40984964883,True,True,3,DIAMOND,288.11602153760515
7276,16594638,McGregor,758.0579943208328,Portugal,Female,34,7,-4740.644087359558,1,True,False,51319.323921138435,False,False,4,GOLD,908.1867805194383
4905,16606475,Chiefo,536.369102822436,Portugal,Male,54,2,146738.78787660442,0,True,False,-34.62585416104844,True,True,0,DIAMOND,591.9004482683764
8746,16633008,Moore,639.945979736392,Portugal,Male,43,8,74909.58194768647,1,False,True,138850.64818009053,False,False,2,DIAMOND,435.9692650614411
5477,16690300,Bazarova,749.4538737458657,Portugal,Male,33,4,-7526.0611370151,2,True,True,37580.046338288426,False,False,2,SILVER,457.68760826742727
9460,16654935,Thornton,657.8501742203474,Portugal,Male,44,8,129151.32993080647,0,False,True,5183.686383960457,True,True,1,SILVER,867.0508467220602
7733,16733930,Sung,544.8736032961131,Portugal,Male,37,1,-2488.187697398641,1,True,False,30093.492053206668,False,False,4,DIAMOND,618.5911225172372
3473,16714175,Anenechukwu,788.3842055194784,Portugal,Female,31,2,115910.38558804944,1,True,True,155664.24416337744,False,False,3,PLATINUM,203.61611542658693
8558,16761669,Forbes,512.350687415306,Portugal,Male,40,6,112491.4095586084,0,False,True,36364.43887809327,True,True,1,DIAMOND,697.3837082438592
8457,16757981,Fleming,722.1164721356387,Portugal,Female,38,0,-5885.873344130953,1,True,True,95304.08375436245,False,False,2,DIAMOND,255.18591487057654
2887,16754849,Palerma,614.4016085851617,Portugal,Female,70,9,-295.6001320225099,1,True,True,125668.98283836378,False,False,1,GOLD,751.3643978267502
4021,16723101,Udinese,689.613151108232,Portugal,Male,28,7,4568.399810156332,2,True,True,58671.77611775683,False,False,2,GOLD,974.0201377514403
695,16655851,Hung,841.1751139773475,Portugal,Male,38,3,122398.81992571426,1,True,True,22506.31713402371,False,False,2,GOLD,852.9671638901294
2972,16629215,Du Cane,734.3044136758464,Portugal,Male,33,2,152371.7363617434,2,False,False,65907.1921912944,False,False,1,DIAMOND,557.633811491639
2987,16656295,Goliwe,516.0950574313221,Portugal,Female,28,9,1446.9752145946675,2,False,False,88813.43102771042,False,False,2,PLATINUM,731.8088099231003
2716,16617004,Iqbal,718.0143521502284,Portugal,Male,37,3,5591.25760276624,1,True,False,191873.03872378374,False,False,3,GOLD,753.7324203830077
7601,16596245,Degtyarev,548.9509137134742,Portugal,Male,24,3,90659.9316927321,2,True,True,58633.00418730965,False,False,1,SILVER,817.4331307331881
7145,16741563,Ugonna,684.5361513267346,Portugal,Male,43,8,143803.35496543223,2,True,False,174314.77387874946,True,True,0,DIAMOND,563.9800436217937
1993,16559195,Amaechi,468.25155567258446,Portugal,Female,34,5,74723.31306076111,1,True,True,166699.85775105047,False,False,0,DIAMOND,573.0655586969951
8036,16614873,Heller,544.1280804911554,Portugal,Male,33,6,-5383.250156643922,0,True,True,40592.35493845728,False,False,3,GOLD,873.7187571858758
5659,16595288,Liao,612.6069639717185,Portugal,Female,44,10,165958.4443018392,0,True,False,99799.24867959318,False,False,1,DIAMOND,819.1704675991832
1189,16789398,Murray,695.6311423025605,Portugal,Male,40,5,159623.77472633414,1,True,True,151499.21696229058,True,True,3,GOLD,839.6074566618978
8195,16638467,Muir,738.4842058424857,Portugal,Male,44,0,126730.22499496058,0,True,True,86474.92112051485,False,False,3,SILVER,352.0955882152456
6785,16698746,Clarke,581.0165248763134,Portugal,Female,55,1,118886.2965717986,0,True,False,186578.9406029161,True,True,1,GOLD,830.0781294812198
577,16728876,Lin,588.7172988643532,Portugal,Female,39,5,-3132.6378766415487,0,True,False,64035.088878417606,False,False,0,SILVER,934.6271191171065
4638,16648438,Reyes,719.887986823597,Portugal,Male,39,5,-4060.611757203864,1,True,True,84017.28952717921,False,False,0,DIAMOND,616.5853160299098
7807,16791792,Scott,602.3482878585273,Portugal,Female,25,6,108588.71890373871,1,True,False,79519.7481917049,False,False,4,SILVER,819.9152458374143
9678,16580593,Robertson,702.1323467220726,Portugal,Male,37,6,103566.82724648032,0,True,False,174529.37219234792,False,False,3,GOLD,538.5983980032946
8852,16631728,Chiang,761.101994489527,Portugal,Female,35,6,128485.30614241699,1,True,True,41973.83587086617,True,True,4,PLATINUM,370.7739825334536
3255,16661864,Aksenov,714.6402997782069,Portugal,Male,24,1,4974.425184649485,0,False,True,133698.38449452177,False,False,5,GOLD,287.408662951825
3392,16669059,Lawrence,529.0299939623752,Portugal,Male,37,2,-1979.7414397090804,2,True,True,84752.1099133548,False,False,1,PLATINUM,705.5281104561749
8175,16798443,Nnonso,576.6609184958227,Portugal,Male,40,10,131029.03795444674,2,True,True,24716.08351302892,False,False,1,SILVER,669.7659015736813
586,16726680,Seleznyov,647.8690700833255,Portugal,Female,31,0,109065.78635210838,0,True,True,138038.19312589653,False,False,4,GOLD,218.89551838467713
9732,16729807,Wei,631.5650886586416,Portugal,Female,51,9,158489.51274486168,1,False,False,91142.47637786184,True,True,2,PLATINUM,506.6896233736733
2878,16734197,Black,651.0452017883478,Portugal,Female,29,6,34113.07695899396,1,False,True,101320.71466412788,False,False,2,DIAMOND,263.7613189175082
7592,16684950,Padovano,683.9760105306781,Portugal,Female,39,1,54285.7956981859,2,True,True,88651.39093642861,False,False,3,SILVER,650.8582448285706
10259,16797278,Lord,715.6392526603945,Portugal,Male,24,2,135734.33026256334,1,True,True,13325.05365986702,False,False,2,GOLD,577.4461523610611
7291,16679554,Thornton,703.7750335904396,Portugal,Male,48,7,85931.27268286873,0,True,True,121003.19240363436,True,True,2,DIAMOND,278.0009467289658
368,16729519,Hay,552.914539876313,Portugal,Male,45,8,7198.6578561338065,2,True,False,27168.573613263427,False,False,2,DIAMOND,717.5367486801349
9206,16659592,Tomlinson,791.8519064533069,Portugal,Female,39,6,168266.82993893063,1,False,True,143322.4772115494,False,False,1,PLATINUM,927.9488711904143
758,16780603,Gibbs,722.7182739378134,Portugal,Male,34,4,-7927.2263498350585,2,False,False,71800.96934165012,False,False,1,PLATINUM,907.2809060339151
2622,16696171,Bowhay,567.1849396232533,Portugal,Male,43,8,-2293.7301258835937,1,True,True,77488.72846686232,False,False,1,DIAMOND,962.2342962813743
8215,16795130,Pagnotto,783.5094250505202,Portugal,Female,30,0,106198.76369734736,0,False,False,33151.53123082926,True,True,5,PLATINUM,604.2166431326252
2948,16636851,Sal,576.7429866784149,Portugal,Female,38,4,117900.3340485327,2,True,False,180900.1525318758,True,True,4,GOLD,529.4182847308514
1696,16696582,Chineze,632.1907100462824,Portugal,Male,36,9,111898.44820742226,2,True,False,21070.869887998586,False,False,2,DIAMOND,548.667800178132
10071,16641741,Ukaegbunam,752.8128659798169,Portugal,Male,34,7,3326.000009188481,2,True,False,80518.80194557378,False,False,3,DIAMOND,540.4268760893606
325,16754123,Gant,748.2765064541335,Portugal,Male,20,3,120524.90829473572,1,True,False,133555.00893482935,True,True,1,SILVER,837.4327878605287
7092,16596280,Zuyev,660.6396405497075,Portugal,Male,38,7,101735.05329808897,1,True,True,201631.53196471182,False,False,2,PLATINUM,308.401705822191
4876,16746884,Chesnokova,727.8732885248868,Portugal,Male,46,1,111883.72841427906,1,True,False,200390.28239874364,False,False,5,GOLD,760.9113054990092
46,16594689,Miller,672.0014986488999,Portugal,Female,34,0,74105.53574189219,0,True,True,40049.4463547958,False,False,2,SILVER,969.9961891296265
1612,16736751,Yefimova,618.8173558571087,Portugal,Male,49,2,4032.5254341370055,1,True,True,47010.96275241991,False,False,5,GOLD,678.6365187331793
1396,16593075,Ford,691.1358298313838,Portugal,Male,31,4,88438.59629906595,0,True,False,124216.1463016467,False,False,0,GOLD,597.0987465576076
4292,16587469,Ferri,706.5952916412587,Portugal,Female,49,7,111477.28999985212,2,True,False,150629.07043418416,True,True,2,PLATINUM,779.9100460185622
2300,16697338,Johnston,537.9858008802574,Portugal,Male,57,0,-5116.225556427758,2,False,True,109565.41160297264,False,False,0,DIAMOND,601.1635341047181
9667,16653625,Matthews,707.6407105735866,Portugal,Male,25,9,123451.59595483074,1,True,False,17165.696409646425,False,False,1,GOLD,286.131342849935
5235,16591226,Tucker,649.5624660197659,Portugal,Female,46,8,100971.71462026259,1,False,False,141314.19795367453,False,False,0,DIAMOND,932.2441619875323
7967,16675470,Padovano,695.1278957198987,Portugal,Female,37,1,42422.791403177755,2,True,True,94538.79806684046,False,False,4,SILVER,653.9863442454305
5177,16761767,Montemayor,783.6915858372266,Portugal,Female,34,3,-193.81080733238886,1,True,True,14466.107192535606,False,False,2,GOLD,588.8737916800615
1715,16660418,De Luca,579.6413527545411,Portugal,Male,31,5,-1139.2140668841128,1,True,True,21680.383050752702,False,False,4,SILVER,562.4355731716245
9039,16723862,Kemp,818.3960198425793,Portugal,Male,23,4,113958.4532090015,0,True,False,168128.08749462708,False,False,4,GOLD,234.6890809655067
8029,16741928,Ts'ui,649.1240493964641,Portugal,Female,45,0,116483.03726554765,0,False,False,186592.871421304,True,True,4,GOLD,774.442263291217
1123,16620168,Peng,621.1938882885612,Portugal,Male,44,3,5698.010779952504,2,True,True,59215.805763161,False,False,2,SILVER,592.585779835311
7911,16665545,Conway,569.3906641170199,Portugal,Male,74,1,131055.95608593589,1,True,True,183673.3206321047,False,False,0,SILVER,695.4732968118497
