RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Complain,Satisfaction Score,Card Type,Point Earned
1162,18788236,Pisano,532,Belgium,Female,45,6,93279.04465867217,0,True,False,140809.8489297294,True,False,4,SILVER,412.3404105485292
-744,18704663,Tseng,575,Belgium,Female,37,5,194129.2475015717,0,True,True,157468.7217030083,True,False,2,DIAMOND,509.6850578076728
2274,18695874,Morey,583,Belgium,Female,29,8,117185.1042690149,0,False,True,147358.76757682915,True,False,1,GOLD,453.7671680513764
4625,18615232,Uwaezuoke,586,Belgium,Male,34,4,135206.8843231022,1,True,False,165995.90713549824,True,False,3,SILVER,641.3951936420265
7295,18787462,Alexander,557,Belgium,Female,36,1,64605.33023130734,3,True,False,108310.14209653049,True,True,2,PLATINUM,625.0341812884432
2142,18563952,Mai,599,Belgium,Female,37,5,66149.29162226082,1,True,True,130883.7176890157,True,False,3,DIAMOND,513.240501088157
1604,18662644,Thompson,523,Belgium,Female,47,10,162132.17641315868,1,True,False,158487.4743623003,True,True,2,PLATINUM,355.6857042688824
2209,18749901,Hancock,614,Belgium,Male,40,6,160555.10266418217,1,True,True,154469.0229267013,True,True,1,SILVER,482.3386615830845
6667,18540744,Barry,593,Belgium,Male,37,8,144361.05477579575,0,True,False,161870.11380364303,True,True,3,SILVER,559.1660194134088
8462,18631360,Henderson,546,Belgium,Male,38,0,178259.29286877142,2,True,True,145289.89132720654,True,False,3,PLATINUM,664.3959190356113
5510,18576314,Graham,535,Belgium,Female,30,9,154875.00804615102,1,True,True,170636.67005027554,True,True,1,SILVER,248.50928802362245
6485,18709540,Williams,619,Belgium,Female,45,3,47307.19981014654,1,True,False,122745.2260359739,True,False,5,PLATINUM,603.2539631257439
9321,18521697,Taplin,582,Belgium,Female,31,7,132445.2646159308,1,True,False,129877.86850499715,True,False,3,SILVER,319.0884595481116
6226,18644228,Davies,556,Belgium,Female,38,1,117291.33497900216,0,False,False,129661.04038939766,True,False,4,PLATINUM,296.17057385439045
441,18771962,Patterson,595,Belgium,Female,38,7,106023.65321147542,1,True,True,149356.38319215985,True,False,4,GOLD,494.8013256357293
2684,18634455,Yin,551,Belgium,Male,34,5,144750.18347589826,1,True,False,139033.64065629843,True,True,5,DIAMOND,542.8928343800981
2150,18840702,Moss,652,Belgium,Male,35,3,150474.98558737084,1,True,False,140471.32634778865,True,False,1,PLATINUM,459.770240592183
6074,18803352,Hirst,612,Belgium,Female,34,1,140183.20532215983,1,False,True,125538.50634821116,True,False,4,DIAMOND,489.8043220675993
3371,18720663,Padovesi,422,Belgium,Female,35,4,64766.741619862296,0,False,True,23799.23432272708,False,False,5,GOLD,481.56517509616936
3368,18583118,Butusov,545,Belgium,Female,45,8,160369.817470203,1,True,True,27135.24580763883,False,False,4,GOLD,402.90030488413095
8348,18690155,Otutodilichukwu,408,Belgium,Female,42,3,184386.31094856892,0,False,False,9921.781569506644,False,True,4,SILVER,436.659576890379
7820,18655918,Oluchukwu,378,Belgium,Male,43,3,58615.70458287509,4,False,True,23338.80548084583,False,True,4,PLATINUM,594.9072455750771
2150,18742157,Huang,363,Belgium,Male,44,5,125185.6431818863,2,True,True,17939.82229676894,False,False,2,PLATINUM,505.5370833603519
6137,18648438,Cross,522,Belgium,Female,40,1,156824.88299552668,3,True,True,17840.638528318617,False,True,5,PLATINUM,409.4748677667799
8915,18623642,Feng,360,Belgium,Male,41,3,70894.83441539263,1,True,True,18024.177940399484,False,False,5,DIAMOND,803.7242005493993
1365,18662964,Clayton,391,Belgium,Male,56,6,168142.31455770935,0,False,False,29685.334065498995,False,True,2,GOLD,351.8780504831582
8527,18807704,Hussain,367,Belgium,Male,48,3,91459.89074728478,1,True,True,17873.780678890584,False,False,4,PLATINUM,541.0942210534226
2648,18756520,Stevens,446,Belgium,Male,35,4,143003.32620937,0,True,True,18767.01302973728,False,True,2,SILVER,331.6891298615461
5435,18869584,Wall,527,Belgium,Male,47,9,49720.20912904175,2,True,True,17548.561982654377,False,False,4,GOLD,500.92821845333
5935,18873966,Scannell,294,Belgium,Female,38,0,153024.77460706074,0,True,False,23803.126322414355,False,True,2,DIAMOND,537.5788809223474
9902,18745099,Clapp,444,Belgium,Female,42,4,183562.790084462,1,False,True,15888.92724646687,False,False,3,PLATINUM,538.2785902783945
3504,18636237,Endrizzi,496,Belgium,Male,42,2,96880.01277949769,1,True,False,22575.48561399405,False,False,2,SILVER,546.3408641267025
1219,18652310,MacDonald,444,Belgium,Male,49,9,58631.34409527849,0,True,True,20389.54842111342,False,False,1,PLATINUM,497.84522771073927
11016,18658736,Zhdanova,436,Belgium,Male,43,7,156051.99941699364,1,False,True,19468.45540359421,False,False,5,DIAMOND,512.2572978523652
5660,18581488,Iloerika,518,Belgium,Male,45,0,161048.90838306065,2,True,True,18463.142379425968,False,False,0,SILVER,448.1270073885231
10045,18650032,Piccio,369,Belgium,Male,49,6,159529.5388627172,1,True,False,22092.68056684493,False,False,4,PLATINUM,185.27892846623865
7852,18784073,Yen,483,Belgium,Male,40,7,122843.90196183969,0,False,False,16602.876939098005,False,False,2,SILVER,512.4633498755958
6406,18658343,Dyer,517,Belgium,Female,45,7,71902.10433807249,1,False,True,18043.366425988595,False,True,1,PLATINUM,429.9541398812496
7794,18763336,Knight,584,Belgium,Male,44,5,137664.5536747776,0,False,False,12672.52193801687,False,False,4,SILVER,344.3951613707102
5668,18565422,P'an,394,Belgium,Male,47,7,97385.78273605974,1,True,True,18681.37111277354,False,False,2,DIAMOND,496.2952967648189
8676,18686686,Piccio,573,Belgium,Male,51,8,99470.70960131186,1,True,False,24681.207445475244,False,False,6,PLATINUM,616.2161097438166
4510,18603918,Bracewell,494,Belgium,Female,51,3,73365.15107909888,0,False,False,23195.23375478654,False,True,3,SILVER,562.99723309483
4417,18626527,Mazzi,423,Belgium,Male,43,6,220498.0494740452,1,True,False,18079.36776910297,False,False,0,DIAMOND,443.5722359056645
8951,18788299,Fiorentini,457,Belgium,Male,56,8,228894.7752542551,0,False,False,23611.856989708933,False,False,3,PLATINUM,215.71035834445263
2130,18830566,Leibius,412,Belgium,Male,42,1,79514.4654593347,0,False,True,21032.13933356964,False,False,3,GOLD,664.6316846729804
3631,18651234,Yates,397,Belgium,Male,52,9,202931.5570060116,1,False,True,14430.64203845837,False,False,3,SILVER,270.4726147712822
1481,18765062,Dubinina,491,Belgium,Male,44,1,109115.89856177948,0,False,False,25909.863710114547,False,True,3,GOLD,379.2187818045242
5471,18597025,Sergeyev,458,Belgium,Male,42,3,153449.68070853333,0,False,True,22853.867838531685,False,False,3,DIAMOND,570.0563084172494
-376,18702019,Chukwualuka,411,Belgium,Male,35,8,84489.47829073234,1,True,False,20257.853825412825,False,False,3,DIAMOND,690.5396812104942
6617,18581547,French,362,Belgium,Male,40,3,137054.31458106215,0,False,True,21221.389712534987,False,False,1,SILVER,461.613041872604
4068,18851897,Darwin,388,Belgium,Male,46,3,106353.8050757222,0,True,False,13887.759924215146,False,False,1,PLATINUM,341.28131608666
3319,18794043,Wu,540,Belgium,Male,38,3,111440.88650206174,1,False,True,12723.05578919737,False,False,5,GOLD,378.08783377351455
7232,18768753,Ch'ang,467,Belgium,Male,38,10,181256.46599180423,2,False,False,10578.967269163251,False,False,1,GOLD,575.6478292595708
4472,18752196,Carpenter,487,Belgium,Female,45,2,51463.27114663562,1,True,True,18137.069327908288,False,False,2,PLATINUM,552.9481814228956
9674,18670409,Genovese,437,Belgium,Male,41,6,172037.30631456897,1,False,True,16088.659799388375,False,False,3,PLATINUM,508.5867773905656
7578,18756023,Stone,444,Belgium,Male,49,0,50854.97388367262,2,False,False,25616.508323343187,False,False,1,SILVER,607.0594616643153
9435,18804735,McNaughtan,424,Belgium,Female,53,3,11842.588283245115,1,True,True,23495.13722609605,False,False,3,GOLD,597.9880449050627
5008,18619955,McKenzie,461,Belgium,Male,43,5,157954.02578484462,2,False,False,17119.568318322286,False,False,2,SILVER,360.6421674506761
373,18779811,Maccallum,399,Belgium,Female,48,2,151823.35250222537,1,True,True,21022.71709986491,False,False,6,PLATINUM,621.1639519524151
8082,18661062,Olisaemeka,600,Belgium,Male,44,6,76422.25014814275,1,True,True,23631.481737948987,False,False,1,SILVER,470.6013079364433
6049,18686961,Folliero,450,Belgium,Female,49,10,193191.91622744928,0,False,True,19429.71441332881,False,False,3,SILVER,517.9435924693787
11230,18698226,Boni,478,Belgium,Female,41,8,121321.80101332668,1,True,False,26265.162784611388,False,False,1,SILVER,334.53725250663285
3713,18614910,Cremonesi,287,Belgium,Male,47,1,141182.54009492515,0,True,False,16960.81741342905,False,False,2,GOLD,484.0406257724805
8590,18693611,Barnes,445,Belgium,Male,35,1,109632.18416320924,2,True,True,25482.58842659494,False,False,3,SILVER,271.1861351606916
8488,18651439,Maslow,466,Belgium,Female,48,-1,162117.46192319557,0,True,True,18969.246969694053,False,True,1,DIAMOND,478.7839427892776
-228,18689800,Allen,513,Belgium,Male,40,8,130631.2887650998,1,False,True,20762.615918154843,False,False,2,SILVER,534.0495515235483
-996,18804198,Angelo,441,Belgium,Female,40,8,135139.40849827166,1,False,True,17908.81204575252,False,False,3,GOLD,472.09114056570695
4610,18695217,Dore,421,Belgium,Male,41,10,187218.73012168065,0,True,True,26112.200739193024,False,False,2,GOLD,315.50196640490225
6687,18605648,Findlay,487,Belgium,Female,47,7,63586.03536926727,1,True,True,21629.041595501927,False,False,4,DIAMOND,567.6567519960037
2576,18655144,Niu,444,Belgium,Female,48,0,143297.10177269866,1,True,False,20069.09002260822,False,False,5,SILVER,531.5360728136332
10331,18652890,Ferguson,352,Belgium,Female,34,4,110064.67443194914,1,False,False,19818.381795476434,False,True,1,DIAMOND,495.37547190440654
6088,18689127,Gibbons,503,Belgium,Female,48,10,164999.68325677508,1,False,False,21894.03678448608,False,True,2,SILVER,565.0904678960691
8996,18606092,Brown,404,Belgium,Male,34,10,102517.56922121569,1,True,True,13571.111018426036,False,False,2,SILVER,321.1949077494886
3923,18751513,Gerasimov,383,Belgium,Male,49,6,152801.44027806428,1,False,True,25675.10115807915,False,False,3,DIAMOND,258.8481983990995
2488,18721788,Onyekachi,398,Belgium,Female,54,0,56861.142906441964,3,False,True,17682.83866723745,False,False,4,DIAMOND,557.8642850229785
4307,18606582,Adams,425,Belgium,Male,35,2,54408.65415333945,0,True,False,19328.36571926807,False,True,3,PLATINUM,651.3331403289426
8291,18623015,Ulyanova,336,Belgium,Female,38,4,114156.91774818736,0,False,True,13774.425336383092,False,False,2,DIAMOND,391.4914109510879
181,18784938,Lucciano,464,Belgium,Female,41,6,79153.46496602983,1,True,False,13401.882453344657,False,False,1,GOLD,395.6706516064879
3609,18719375,Boyle,444,Belgium,Female,41,4,35594.282019016566,1,True,True,24636.919696818284,False,True,3,DIAMOND,750.3658977212617
3745,18784704,Pisani,461,Belgium,Male,47,4,-3839.233263152433,0,True,False,11592.849882518569,False,False,0,GOLD,606.2834774442454
4028,18704806,Alekseyeva,464,Belgium,Male,36,1,81149.8776971009,0,True,False,20458.30002897776,False,False,6,PLATINUM,689.8100915935395
4078,18796862,Gunson,467,Belgium,Male,51,6,72016.48960655993,1,True,False,29067.331626701736,False,False,2,SILVER,382.2856568192802
2495,18766210,Davidson,453,Belgium,Male,48,0,87236.44424961142,1,True,True,10245.58485608893,False,False,3,DIAMOND,188.2947428127252
7969,18602226,Mai,476,Belgium,Male,43,3,173051.7213191199,1,True,True,27790.0479318092,False,False,0,DIAMOND,353.2667122977696
3425,18556088,Golubev,348,Belgium,Female,38,2,41366.49586157425,0,True,False,21037.53836870446,False,False,1,GOLD,377.4839738528052
647,18566852,Ts'ai,435,Belgium,Female,37,0,63561.09215087113,2,True,True,21714.27708056205,False,False,3,PLATINUM,586.2774690494598
2861,18911336,Grant,464,Belgium,Male,42,5,78508.72153166804,2,True,False,28017.116105875462,False,False,6,GOLD,455.3236688840876
4174,18786862,Fiorentino,435,Belgium,Male,52,7,117733.1405744814,1,True,False,18605.16135555598,False,True,3,GOLD,511.0057834221938
8427,18734977,Ma,402,Belgium,Male,46,8,42016.65025050397,0,True,True,24704.865394864435,False,False,4,GOLD,431.27719401562047
3373,18671069,Tang,419,Belgium,Male,43,4,134737.83966676338,1,True,True,18109.772845577187,False,False,5,SILVER,437.8421587605576
2620,18785168,Liang,525,Belgium,Male,34,1,89624.50141227672,1,True,True,28418.695527279106,False,False,6,GOLD,401.3047302294223
6764,18721255,K?,462,Belgium,Male,44,5,116331.60009129232,2,True,True,26642.33482501572,False,False,2,GOLD,486.3852375547622
2020,18659879,Bruce,397,Belgium,Male,60,1,65007.657846929455,2,True,False,28963.980022507552,False,False,2,PLATINUM,500.7157805056125
125,18672255,Golovanov,410,Belgium,Male,40,1,210858.1241315079,1,False,False,10514.83840361518,False,False,2,SILVER,511.0412454811329
4269,18612831,Dean,435,Belgium,Male,42,5,161139.8297879919,1,True,True,20696.976517911324,False,True,3,GOLD,434.0318339876284
-49,18731783,Tyndall,501,Belgium,Male,51,2,220308.9133826973,1,True,True,24343.485863003265,False,False,1,DIAMOND,651.9533524754363
1738,18662963,Azubuike,540,Belgium,Female,48,1,144603.30788478302,2,True,False,14770.133729607416,False,False,1,SILVER,572.4307188092399
7556,18694319,Benson,412,Belgium,Female,44,10,148536.68067713673,1,True,True,15058.99397476522,False,False,3,PLATINUM,404.8591845064572
4459,18769472,Vincent,440,Belgium,Male,34,10,136738.71137080836,0,True,True,27312.06181117112,False,False,3,SILVER,539.2663819495555
1674,18763820,Patterson,467,Belgium,Female,49,7,101421.6318209586,2,True,True,16834.898541572165,False,False,5,GOLD,529.687583232322
-1156,18598933,Golubova,406,Belgium,Female,49,4,110737.43195181564,1,True,False,22879.873279332485,False,False,4,GOLD,644.0200529422
8575,18711029,Howells,426,Belgium,Female,37,2,128881.87487105136,0,True,False,24566.984287982246,False,False,1,PLATINUM,649.8864807885859
6662,18630264,Bulgakov,467,Belgium,Female,49,0,152994.15937212922,1,True,True,18110.847958535443,False,False,2,GOLD,470.6841400666325
3355,18714361,Lu,416,Belgium,Female,55,5,115916.167014515,0,True,False,20199.70701991317,False,False,0,SILVER,521.5138144098778
8202,18795403,Grant,454,Belgium,Female,47,7,133575.08031903076,1,True,False,15906.9002367068,False,False,3,GOLD,657.287988345008
3823,18760925,Evseev,483,Belgium,Female,48,8,104007.4803379992,1,True,True,22978.924724897977,False,False,3,DIAMOND,406.7874400223226
-1747,18558745,Maclean,424,Belgium,Female,42,7,102855.78341647465,0,True,False,17947.978599163005,False,True,5,DIAMOND,407.063048950389
4644,18759898,Ikedinachukwu,475,Belgium,Female,48,6,96695.03750956606,1,False,True,22916.402434538188,False,True,2,PLATINUM,365.2727012939668
7307,18618377,Fleming,327,Belgium,Male,37,5,3737.137243728401,0,True,True,27772.484112867936,False,False,1,PLATINUM,669.2663559689893
4006,18634715,Fedorov,380,Belgium,Female,44,8,31070.77277979005,2,True,False,21502.471485266607,False,True,4,PLATINUM,584.1693411605621
9146,18831944,Landor,375,Belgium,Male,43,3,93475.1354086518,2,True,False,18408.39996984796,False,True,2,PLATINUM,596.845604398061
2211,18632983,McEwan,490,Belgium,Female,37,2,145980.177962969,1,True,False,18217.53657619052,False,False,1,SILVER,533.4484522112557
3953,18746055,Bromby,489,Belgium,Female,39,6,73199.51410868888,3,True,True,15598.195980375236,False,True,3,DIAMOND,411.40883066893525
-1242,18635168,Lo,515,Belgium,Female,47,6,151093.4175722886,1,True,False,25166.126885738573,False,False,1,PLATINUM,262.0278442382262
-603,18761831,Longo,458,Belgium,Female,38,7,111460.97875332268,1,True,True,26966.45761895258,False,False,6,GOLD,448.88338583884587
1356,18727428,Lucchese,438,Belgium,Male,42,0,146864.36281484147,1,False,True,11476.574421022313,False,False,1,DIAMOND,503.9741419013256
1072,18771201,Biryukov,439,Belgium,Male,50,7,108413.46784534556,0,True,True,18046.086780252022,False,False,2,GOLD,510.4672869204208
10225,18612692,Upchurch,443,Belgium,Female,42,6,52186.960800191744,1,True,True,16662.703013941325,False,False,3,SILVER,517.2060647267273
4877,18783019,Chukwukere,481,Belgium,Male,35,7,95857.25854782067,1,False,True,17606.446662434068,False,False,4,DIAMOND,622.9570236090505
8102,18643933,Matthews,484,Belgium,Male,51,3,139103.60681233197,1,True,True,15774.824031671067,False,False,1,SILVER,398.8077512312647
11142,18808005,Bryant,349,Belgium,Female,51,9,76249.897477916,0,True,False,19809.2373739732,False,False,2,GOLD,580.493736617055
6650,18802566,Longo,454,Belgium,Male,61,9,30471.01128123385,0,False,True,20885.18762378492,False,True,1,PLATINUM,586.4791591262765
264,18784580,Lueck,390,Belgium,Male,42,7,149865.99770784867,1,True,True,10671.274353841523,False,False,2,PLATINUM,336.6917429549933
-22,18633164,Bell,435,Belgium,Male,46,3,125081.94193828908,1,True,True,23097.58956179992,False,False,4,GOLD,449.7289636029652
3631,18638290,Tai,489,Belgium,Male,39,4,90709.7892708526,1,True,False,16771.925785698542,False,False,4,GOLD,371.63199487573166
3315,18660578,Cox,495,Belgium,Female,45,2,108330.61233709838,1,False,False,23874.646177432827,False,False,3,GOLD,408.5172472320576
10183,18735393,Ijendu,436,Belgium,Female,42,1,141670.46612196683,1,True,True,19761.89313787569,False,False,6,PLATINUM,317.581517535558
3176,18728380,Horrocks,385,Belgium,Female,41,-1,138607.56694185096,1,True,True,17502.138894185693,False,True,4,SILVER,549.2509636078231
7572,18649256,Buccho,450,Belgium,Female,42,3,155699.81639982376,2,False,False,20196.696940837224,False,False,7,PLATINUM,441.087528191016
4056,18745472,Kay,494,Belgium,Male,52,9,50093.67799494861,1,True,False,23098.224703493648,False,False,5,PLATINUM,654.9042436677362
9312,18656548,Allan,469,Belgium,Male,36,4,119876.44489788402,2,False,False,19561.857816244003,False,False,3,SILVER,408.0340952850808
7502,18646995,Ko,497,Belgium,Male,53,5,66172.23409337847,2,False,True,18616.41120985972,False,True,2,PLATINUM,546.7715013852411
7310,18594356,Adams,419,Belgium,Male,56,8,106418.09170525636,2,True,False,15312.255671910272,False,False,3,DIAMOND,366.8764208393554
1565,18669056,Kudryashova,483,Belgium,Female,47,0,40881.576889799326,0,True,True,29625.091085843665,False,False,3,PLATINUM,531.12791912152
7679,18683205,Lo,480,Belgium,Male,39,9,195316.265169031,2,True,False,23283.952634691526,False,True,5,SILVER,455.0039639363618
4506,18629151,Mitchell,421,Belgium,Male,51,6,53435.21002534345,0,False,False,10281.94622360968,False,False,1,GOLD,318.24121070435814
6576,18787312,Earle,501,Belgium,Female,41,7,73065.81941533988,1,False,True,24346.79261912856,False,False,5,SILVER,418.1976723652329
179,18733854,She,522,Belgium,Female,44,10,129964.01351102607,1,False,True,23125.662248287103,False,False,2,GOLD,381.27985033091807
5629,18801712,Nwora,475,Belgium,Female,49,5,154726.59528704363,1,True,False,15934.264554541598,False,False,1,SILVER,385.3791160011192
1274,18577065,Giordano,466,Belgium,Female,43,3,57777.70583660423,2,True,True,19612.64985544916,False,False,1,PLATINUM,590.8105905202435
8653,18549334,Rizzo,425,Belgium,Female,42,11,54557.39096454176,2,False,True,10863.300311608027,False,False,2,DIAMOND,638.4676126182912
0,18668752,Zuyev,507,Belgium,Male,42,7,-11767.823997040832,1,True,False,25918.15347118946,False,True,2,PLATINUM,341.33110867673304
6063,18782591,Y?an,386,Belgium,Female,41,3,77542.75479462973,1,True,False,21485.95114701656,False,False,1,PLATINUM,516.8049938072934
3265,18710378,Sadler,428,Belgium,Male,45,1,31536.262897718712,1,True,False,26805.314134969507,False,True,3,PLATINUM,495.5603034845981
2008,18736464,Nicholls,391,Belgium,Female,44,3,89807.05003524394,2,False,True,19414.226842759763,False,False,3,SILVER,575.9163644418045
9762,18691762,Johnston,441,Belgium,Male,51,3,27135.98352807473,2,False,True,7038.392796383168,False,False,3,PLATINUM,639.9365274470434
10435,18603547,Pagnotto,513,Belgium,Male,50,7,86181.31653025628,0,True,False,19833.22354590956,False,False,3,SILVER,559.6930583128066
6222,18568455,Graham,388,Belgium,Female,50,11,135027.4345780311,1,True,True,22202.87276348836,False,True,2,SILVER,312.917179304535
4903,18797029,Briggs,522,Belgium,Male,43,0,96955.44653803384,2,True,True,20244.465499695503,False,False,1,GOLD,451.2411074685291
8308,18759449,Buccho,378,Belgium,Female,43,10,40863.23867874911,2,False,True,23324.84436601728,False,False,3,DIAMOND,633.4484679228626
4135,18747222,Okwudilichukwu,379,Belgium,Male,43,5,88154.71295066342,1,True,False,26392.283140243308,False,False,0,GOLD,418.0842087786489
1075,18851675,Hale,474,Belgium,Male,26,9,103769.9517706044,1,True,True,18509.08927527874,False,False,2,DIAMOND,524.2531088724648
955,18743167,Su,482,Belgium,Male,41,4,152180.07772887635,0,True,False,27021.15874787855,False,False,3,PLATINUM,558.1905160417102
11163,18594813,Riley,503,Belgium,Female,48,10,55921.56087558014,2,True,True,24127.46345849369,False,False,4,SILVER,643.0886728919711
-930,18640606,Rowley,429,Belgium,Male,35,10,152994.2061884231,2,True,False,29207.67150685327,False,False,1,DIAMOND,402.4551374125094
7640,18622098,Ting,445,Belgium,Female,38,5,130086.7755649959,3,True,True,31191.61481993941,False,False,3,SILVER,347.5623684136009
3574,18652273,Gerasimova,339,Belgium,Female,30,0,114760.61777765662,2,True,True,20875.24129946534,False,False,4,GOLD,485.8708433810812
7502,18650968,Conti,456,Belgium,Female,42,6,79272.98807865861,2,True,False,11540.23559198611,False,False,2,SILVER,455.3999061199229
-48,18679880,Lorenzo,508,Belgium,Male,39,7,175082.65691678517,2,True,True,20841.79625817923,False,False,1,GOLD,162.0653660711392
2842,18736269,H?,387,Belgium,Male,36,9,124235.815189177,1,False,False,21797.48839070957,False,False,4,SILVER,415.04937532758896
10468,18630021,Wang,395,Belgium,Male,47,2,89058.25124188741,2,True,True,21895.016175652647,False,False,3,GOLD,631.7035703004555
6001,18682167,Abramovich,456,Belgium,Male,56,1,158722.9613490562,1,False,True,25614.56096373693,False,True,1,DIAMOND,651.6919544090033
4305,18774868,Hughes-Jones,508,Belgium,Female,40,4,97049.27798938462,2,True,False,19884.88289557565,False,False,0,DIAMOND,678.7530875169202
5384,18582096,Hsu,417,Belgium,Male,42,3,117460.14103812967,2,True,True,12309.4973149024,False,False,1,DIAMOND,488.2866767168932
1096,18724985,McCaffrey,451,Belgium,Male,51,8,83367.56412560695,2,True,True,23138.641825541923,False,False,5,SILVER,515.1938166885718
1466,18758136,Khan,388,Belgium,Male,44,0,131287.32832197833,1,True,True,15569.129749360372,False,False,0,DIAMOND,493.9273176391473
7678,18558271,Patel,513,Belgium,Female,53,4,61200.37422142498,0,True,True,20805.776094318044,False,False,2,SILVER,481.5284345312939
1316,18711923,Kodilinyechukwu,490,Belgium,Female,51,5,144481.2813117736,1,False,True,14060.796346099056,False,False,3,SILVER,295.62529536582474
4347,18751237,Achebe,376,Belgium,Male,51,9,194988.4207087301,1,False,True,25180.62019083777,False,False,2,DIAMOND,455.34566542769954
3739,18570041,Ni,397,Belgium,Male,43,3,99586.50761090653,0,True,True,27614.42569500801,False,False,4,GOLD,421.4043259056212
9076,18637453,Campbell,354,Belgium,Female,42,8,87289.33213296642,1,True,True,25175.081761210604,False,False,2,GOLD,582.7742984593013
937,18676072,Standish,481,Belgium,Male,49,6,213763.1972282815,1,False,False,11430.651431178234,False,False,4,GOLD,531.381499081109
-1378,18584061,Wright,559,Belgium,Female,48,1,122138.1978986478,2,False,True,17812.680623860786,False,False,3,GOLD,468.1977728780216
8713,18865489,Rivers,398,Belgium,Male,63,8,61495.2251474853,1,True,True,27128.975842022384,False,False,1,PLATINUM,573.8259520229217
9555,18733010,Butusov,518,Belgium,Female,41,9,59028.06093062651,0,False,False,27112.768227213444,False,False,5,SILVER,549.8971816212647
6490,18704931,T'ien,495,Belgium,Male,47,2,30586.75658286259,2,True,True,19322.26251938021,False,False,4,SILVER,643.1714423703656
8697,18623373,Harrell,366,Belgium,Male,38,6,188901.30419216995,0,True,False,22374.87208112661,False,False,4,PLATINUM,439.7627378162075
3066,18672803,Feng,473,Belgium,Male,49,7,101190.74476595546,2,True,False,25499.59229569484,False,True,1,PLATINUM,550.1502049266825
1930,18641727,P'eng,383,Belgium,Female,36,0,58894.03265192879,1,False,True,33883.39140299085,False,False,4,PLATINUM,569.2113399709195
2590,18775498,Keeley,397,Belgium,Male,42,7,127808.4750399537,1,False,True,26189.78288191859,False,True,3,DIAMOND,415.66788250590594
8081,18774423,Leworthy,417,Belgium,Male,44,1,77875.55122351559,2,True,False,16149.890134633892,False,False,4,SILVER,583.558143170728
4687,18775165,Sinclair,464,Belgium,Male,44,0,90224.66550295646,0,True,True,15229.309980759455,False,False,0,SILVER,640.4460095970827
8411,18557114,Fyodorova,406,Belgium,Male,52,6,146380.9064969965,0,False,False,22761.02200121176,False,False,5,SILVER,446.85217440581016
5720,18574849,Denisov,370,Belgium,Male,47,6,63402.756576453714,0,True,False,17092.741338846135,False,True,2,DIAMOND,677.6848902005471
8443,18700546,Nkemdilim,346,Belgium,Female,45,0,10921.584968554856,1,True,True,6616.72459460575,False,False,3,SILVER,590.7274879465914
8320,18774204,Thorpe,465,Belgium,Male,50,7,78564.23687545829,2,True,True,11444.927108823396,False,False,2,GOLD,652.1021171760779
5630,18664332,Riley,389,Belgium,Female,45,2,113309.80832051372,1,False,True,15548.848322307722,False,False,5,SILVER,519.7821330958283
5692,18809146,Carroll,321,Belgium,Male,41,7,104091.63485590866,2,True,True,17892.33657406099,False,False,1,SILVER,388.18918180236665
2233,18756276,Lysaght,388,Belgium,Female,44,6,194799.6783885616,1,True,False,15625.623386749472,False,False,0,DIAMOND,590.7055324214351
8843,18598719,Brookes,502,Belgium,Female,41,0,175273.1560192329,0,False,True,18982.61788756296,False,False,0,PLATINUM,551.2556060203756
-28,18778556,Sal,424,Belgium,Male,49,5,76628.12520787174,2,True,False,21192.060871947782,False,False,4,GOLD,376.48741853093975
11724,18579434,Sung,435,Belgium,Male,53,7,62443.83857898702,0,True,True,19891.29309582129,False,False,0,SILVER,503.01882359337526
5641,18692275,Bergamaschi,481,Belgium,Female,34,5,66721.88627234021,2,True,True,23078.072195866705,False,False,3,GOLD,315.6731207224109
1582,18674535,Trevisan,455,Belgium,Female,42,2,139444.39604098632,1,True,True,32143.53875488725,False,False,2,SILVER,338.6300177274566
2992,18810098,Powell,513,Belgium,Female,38,9,104332.95265749696,2,True,True,18743.81386507626,False,False,4,GOLD,306.11577366164096
5434,18760309,Nakayama,447,Belgium,Female,46,0,68311.5595710286,0,True,False,15476.835783836876,False,True,4,PLATINUM,243.12827543390696
5496,18683873,Fan,436,Belgium,Male,48,4,73522.72702666487,1,False,False,18440.470177187588,False,False,4,DIAMOND,608.4308185733794
6684,18844913,Chikwado,531,Belgium,Female,49,6,206094.60331847268,1,False,True,20641.681403024555,False,False,1,SILVER,476.6525707118116
9839,18648856,McIntyre,395,Belgium,Female,54,5,176894.2423240038,0,True,False,23915.56116331949,False,False,0,GOLD,489.6262851187323
4342,18567712,Butusov,505,Belgium,Female,52,7,146104.34458628253,2,True,True,27185.96058586892,False,False,3,GOLD,382.4370053771246
4131,18680000,Onio,470,Belgium,Male,52,12,143047.47055963145,2,True,True,25373.776289124853,False,False,0,DIAMOND,475.53549463016486
645,18564296,Jensen,463,Belgium,Female,44,8,195220.86698548443,2,True,False,24319.708157388777,False,False,5,PLATINUM,367.759404612686
8075,18790630,Burton,504,Belgium,Male,47,4,166861.84658974007,1,True,True,13873.721479825444,False,False,5,GOLD,409.00981923412746
3484,18720738,Mackenzie,434,Belgium,Female,42,1,153745.92024373612,0,False,False,8657.160933449131,False,False,5,PLATINUM,302.5883425385117
